Price,終値,高値,安値,始値,出来高
Ticker,8316.T,8316.T,8316.T,8316.T,8316.T
Date,,,,,
2020-09-09,809.6316528320312,817.0838674485015,806.9701580548038,817.0838674485015,29726400
2020-09-10,822.406982421875,822.406982421875,807.7686866815952,812.8255418499696,19142100
2020-09-11,821.6085205078125,823.4716108665956,809.3655850376618,809.3655850376618,20907600
2020-09-14,828.5283813476562,830.1252880238595,818.414671554185,822.1407546428431,16662900
2020-09-15,831.18994140625,834.1175712147203,825.3345843218589,831.18994140625,16195800
2020-09-16,823.4716186523438,827.7299717020345,821.6085282759454,827.7299717020345,16560900
2020-09-17,823.4716186523438,832.7868755994277,823.4716186523438,830.3915154586815,15470400
2020-09-18,824.5360717773438,827.1976152550858,817.3500408418611,822.4068954756161,25700700
2020-09-23,818.1484375,820.809980952027,808.3008631819198,816.2853960705581,27344700
2020-09-24,818.1484375,819.2130743742993,811.2285414856609,813.3577665005382,20490000
2020-09-25,823.7376708984375,825.0684914557155,819.4793180240065,820.2777713713936,20186400
2020-09-28,827.7299194335938,828.262286631778,818.6808466738299,822.4069297238827,38365500
2020-09-29,830.4752807617188,837.887787549484,829.377148364402,832.1225044923333,25562700
2020-09-30,800.9625854492188,824.1610044234554,800.6880649012933,823.2001071017935,33252300
2020-10-02,807.5514526367188,817.1602747109374,803.4333932148079,814.8266741923345,22349700
2020-10-05,822.9256591796875,828.2791370870282,816.7485692866022,817.4348958516274,18168900
2020-10-06,828.2791137695312,832.9462147111735,823.4746771417496,828.8281548983805,16095600
2020-10-07,829.1026611328125,829.9262730311997,817.5720945553926,822.2391951333991,12749400
2020-10-08,827.180908203125,831.0244473456909,824.7100723834649,829.1027029090496,15410400
2020-10-09,823.3373413085938,826.9063092868051,820.0428938612359,826.9063092868051,12973500
2020-10-12,822.9256591796875,823.3374651725599,817.023089858755,821.6902412010704,10488600
2020-10-13,828.8280639648438,829.1026347684291,822.1019338547516,826.3572283482517,10968000
2020-10-14,814.9640502929688,821.2784255323813,812.6304997839467,820.45481355634,19262100
2020-10-15,811.8067016601562,815.7874752084675,807.825877842571,810.2967132041312,11124600
2020-10-16,810.5714111328125,817.2975416037754,810.5714111328125,817.0230210547408,9414600
2020-10-19,816.6111450195312,817.7092773907161,810.4340561767209,810.4340561767209,11608500
2020-10-20,808.5123291015625,813.865806212167,806.1787286430618,813.3167148802941,12776700
