Price,終値,高値,安値,始値,出来高
Ticker,8411.T,8411.T,8411.T,8411.T,8411.T
Date,,,,,
2020-11-05,1084.7786865234375,1085.5992452878274,1065.90583494247,1084.3684071412424,7844700
2020-11-06,1100.369384765625,1103.241340654275,1081.0862523704034,1084.778767084382,7168800
2020-11-09,1104.4720458984375,1110.6262363473516,1092.9842237271314,1092.9842237271314,6280800
2020-11-10,1153.7056884765625,1179.143011622205,1129.0889241420696,1171.757982321857,17647100
2020-11-11,1185.2972412109375,1185.2972412109375,1169.2963438737181,1171.7580203871366,15221800
2020-11-12,1170.9373779296875,1181.6046420593905,1161.0906725791926,1172.9887748777073,8502900
2020-11-13,1135.6533203125,1166.8345530956467,1129.9094090103413,1157.808406763683,12480600
2020-11-16,1156.57763671875,1166.4243423878702,1147.5514898553897,1148.7823280640298,10439300
2020-11-17,1159.85986328125,1171.7579658759284,1153.295392884186,1169.2962894770294,9857700
2020-11-18,1141.39697265625,1155.7567476537226,1137.2941797998292,1155.3464683680804,7159200
2020-11-19,1154.1158447265625,1154.9364034501507,1141.8074638727421,1148.7822130232403,8045800
2020-11-20,1160.680419921875,1160.680419921875,1142.6281263635283,1148.372037950275,7680200
2020-11-24,1165.193603515625,1183.6561782192177,1161.9113680127641,1181.194501592072,11925300
2020-11-25,1150.42333984375,1191.451276357436,1147.1411049226551,1182.0148509592882,15472800
2020-11-26,1134.0123291015625,1139.7562410434664,1125.8067406131288,1139.3459616190446,10841400
2020-11-27,1131.550537109375,1138.1150072303865,1124.1655082232369,1129.9094195791222,9918400
2020-11-30,1089.2918701171875,1132.3712096133474,1083.1376787605932,1131.1403713420286,15236100
2020-12-01,1097.4974365234375,1110.2160984046436,1086.4198923043223,1102.4207895097109,10027100
2020-12-02,1102.8309326171875,1110.2159611838206,1094.2150659561157,1104.0617707116264,12502900
2020-12-03,1107.7542724609375,1118.0112564652054,1100.7795233380352,1115.1393009440103,8314900
2020-12-04,1098.728271484375,1110.6263744989556,1095.4460361700078,1104.4721832845173,7310900
2020-12-07,1093.3946533203125,1108.5749918467109,1090.5226973828858,1104.0619182307546,6063300
2020-12-08,1079.4451904296875,1088.4713379741395,1077.8040726943327,1083.137705334236,8360900
2020-12-09,1075.7525634765625,1079.8553573876095,1071.6497695655153,1076.1628428676672,10627800
2020-12-10,1076.1627197265625,1084.3683066097235,1076.1627197265625,1076.5729990707207,8023400
2020-12-11,1092.163818359375,1092.5740977802463,1078.2143180497512,1081.0862739958502,9192200
2020-12-14,1097.087158203125,1104.0619082739752,1091.7535257960044,1092.1638052119367,7453000
2020-12-15,1086.4197998046875,1095.4459461776871,1083.5478441405512,1090.5225936105965,8325800
2020-12-16,1090.1123046875,1099.548730358487,1088.4711871795023,1092.984260326496,5390800
2020-12-17,1084.368408203125,1097.9076278288167,1084.368408203125,1091.3431577072693,5558700
2020-12-18,1080.67578125,1090.112206067293,1077.3935465309416,1083.9580159690586,9545000
2020-12-21,1079.4451904296875,1097.9077649524302,1076.1629549589777,1090.5227351433332,7801200
2020-12-22,1076.5732421875,1081.9068748660204,1072.4704478194074,1078.214359934737,8104200
2020-12-23,1060.9825439453125,1075.3423231557092,1056.0591910731764,1074.9320437496979,12003400
2020-12-24,1071.2396240234375,1082.3171689673795,1069.5985062539646,1073.2910212352785,7936000
2020-12-25,1069.598388671875,1076.5731384253932,1067.5469916855461,1067.5469916855461,4951200
2020-12-28,1069.1881103515625,1072.0600661353158,1063.8544781817352,1067.5469927608465,7699100
2020-12-29,1079.0350341796875,1080.2658726217176,1068.7780471627702,1071.6500035275071,7664000
2020-12-30,1072.880615234375,1083.9581588715942,1071.6497770524618,1083.5478794776232,6645400
2021-01-04,1069.598388671875,1077.8039766171905,1061.8030801238253,1075.7525796308616,7308200
2021-01-05,1076.9835205078125,1076.9835205078125,1068.36765234375,1073.291005580357,5331200
2021-01-06,1110.216064453125,1116.7805349007415,1076.983432812067,1077.803991618019,11322100
2021-01-07,1146.320556640625,1166.4242457155678,1136.8841311564681,1148.7822328538832,21467500
2021-01-08,1166.01416015625,1172.5786311493887,1145.0899088656206,1151.244100421688,15102900
2021-01-12,1169.2960205078125,1181.1941203656113,1160.6801550935445,1165.1932274533992,9542900
2021-01-13,1181.1943359375,1183.656012219412,1169.296233908258,1170.5270720492142,8037800
2021-01-14,1179.5531005859375,1188.1689667119565,1168.0652790845788,1173.398910495924,11692500
2021-01-15,1171.7579345703125,1189.810227679939,1167.655140681761,1188.989668902229,8587300
2021-01-18,1156.57763671875,1166.4243423878702,1153.29540149571,1158.62903373315,5214100
2021-01-19,1175.4505615234375,1175.8608409515434,1159.449663827307,1161.5010609678366,8094400
2021-01-20,1157.808349609375,1176.6812000991097,1152.0644385907601,1173.3989652313298,9687000
2021-01-21,1150.42333984375,1168.475631909772,1147.961663652929,1160.2700446070346,8574000
2021-01-22,1154.9365234375,1168.886023187722,1151.2440087977354,1154.1159646286635,9073600
2021-01-25,1142.6280517578125,1151.243918575376,1138.9355374074282,1150.0130804585813,6547100
2021-01-26,1137.2945556640625,1141.3973498764146,1132.781482030475,1134.4225997154158,4749000
2021-01-27,1142.2177734375,1147.961684654499,1135.6533034752156,1143.858890928071,5699000
